ID,Strategy,Progress,Classification,Strategy_Label
SPWTN-0-38-1,create positive opportunities to get client involved outside of interacting with only gang involved individuals,A Little progress,0,Mentorship for school/job readiness
SPWTN-0-38-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-38-1,anger management session,Some progress,3,Substance abuse/Anger management/Life skill class
SPWTN-0-38-1,money smarts sessions,Some progress,0,Mentorship for school/job readiness
SPWTN-0-38-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-38-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-38-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-38-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-38-1,developmental assets,Excellent progress,1,40 Developmental Assets program
SPWTN-0-38-1,developmental assets,Excellent progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Excellent progress,1,40 Developmental Assets program
SPWTN-0-39-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-40-1,"client has been struggling with recent shootings involving associates, ciws will continue to apply self awareness sessions and building client's future plans",Some progress,0,Mentorship for school/job readiness
SPWTN-0-40-1,assist client in resume writing and job search. ,A Little progress,0,Mentorship for school/job readiness
SPWTN-0-40-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-40-1,developmental assets,Excellent progress,1,40 Developmental Assets program
SPWTN-0-41-1,self-esteem sessions and plan of action on next steps regarding her convictions,Good progress,0,Mentorship for school/job readiness
SPWTN-0-41-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Excellent progress,1,40 Developmental Assets program
SPWTN-0-41-1,developmental assets,Excellent progress,1,40 Developmental Assets program
SPWTN-0-42-1,"continuing sessions on drug awareness, self-esteem and work with client and father on re-unification",A Little progress,0,Mentorship for school/job readiness
SPWTN-0-42-1,referrals to na and research treatment cemters,Some progress,0,Mentorship for school/job readiness
SPWTN-0-42-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-42-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-42-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-42-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-42-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-42-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-42-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-42-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-44-1,decision making and consequences sessions ,A Little progress,0,Mentorship for school/job readiness
SPWTN-0-44-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-44-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-44-1,job search,Some progress,0,Mentorship for school/job readiness
SPWTN-0-45-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-45-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-45-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-45-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-45-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-45-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-45-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-45-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-46-1,more self-awareness sessions,A Little progress,0,Mentorship for school/job readiness
SPWTN-0-46-1,will start decision making sessions and healthy relationship sessions as well,Some progress,0,Mentorship for school/job readiness
SPWTN-0-46-1,insecure in relationship with girlfriend,Some progress,0,Mentorship for school/job readiness
SPWTN-0-46-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,Good progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-46-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-48-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-48-1,anger management sessions,A Little progress,3,Substance abuse/Anger management/Life skill class
SPWTN-0-50-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-50-1,developmental assets,Some progress,1,40 Developmental Assets program
SPWTN-0-50-1,developmental assets,No progress,1,40 Developmental Assets program
SPWTN-0-50-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-50-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-50-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-50-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-51-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-51-1,developmental assets,No progress,1,40 Developmental Assets program
SPWTN-0-51-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-51-1,trauma and after care,Some progress,0,Mentorship for school/job readiness
SPWTN-0-51-1,healing and forgiveness sessions,Good progress,0,Mentorship for school/job readiness
SPWTN-0-51-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-51-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-51-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-51-1,transfering client to gryd prevention,Some progress,0,Mentorship for school/job readiness
SPWTN-0-52-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-52-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-52-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-52-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-52-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-52-1,family counseling,A Little progress,0,Mentorship for school/job readiness
SPWTN-0-53-1,sessions with client will be anger management based,A Little progress,3,Substance abuse/Anger management/Life skill class
SPWTN-0-53-1,sessions will included positive re-enforcement and positive communication,A Little progress,0,Mentorship for school/job readiness
SPWTN-0-53-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-53-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-53-1,developmental assets,A Little progress,1,40 Developmental Assets program
SPWTN-0-54-1,"referred client to anger management classes, along with doing sessions with client",A Little progress,3,Substance abuse/Anger management/Life skill class
